1.25,0.0789034132443
1.0,0.147969099587
2.0,-0.0484214740817
3.0,-0.221327650013
4.0,-0.356422344684
5.0,-0.725240640626
10.5,-3.79149204258
7.0,-1.11385395548
8.0,-2.2301556262
9.0,-1.94963400869
10.0,-2.77331851464
11.0,-3.55052050979
12.0,-0.458978720357
13.0,-4.29009050381
14.0,-1.18828027083
15.0,-3.8755739
16.0,-1.50809762812
17.0,4.647225
18.0,3.7785
19.0,-2.541
20.0,3.1383
21.0,2.162325
22.0,-4.4055
23.0,-10.30853736
24.0,-11.92785
25.0,-12.5796
26.0,-15.0748728429
27.0,-17.3660263071
13.5,0.40648957381
0.75,0.180202728372
32.0,-21.8465223429
26.45,-11.6225835
6.0,-0.972038578427
38.0,-24.0527217857
8.75,-2.40963226833
39.45,-29.2020738429
8.7,-2.48953961973
9.25,-1.95071151117
25.75,-11.4015
35.8,-15.7551739714
7.05,-1.5994914303
29.15,-15.6617996464
28.85,-13.0312342286
30.55,-17.9895827571
32.7,-16.4975311286
21.4,-8.07456061837
3.5,-0.370124271264
21.35,-5.723025
27.45,-17.6078373429
14.9,-2.7169978
15.6,-0.268853357143
22.5,-5.25029934
19.7,2.48973603214
9.2,-1.81752441755
18.3,-2.56905
9.05,-2.02706980667
9.9,-2.04819254201
0.7,0.200727520173
9.75,-2.40267220261
7.3,-1.71356813987
30.15,-4.9811454
15.5,4.18597149143
3.45,-0.345197994179
0.3,0.137760790221
4.2,-0.436944057323
0.5,0.177744385748
3.2,-0.278628976377
12.75,-2.81848688971
23.8,-7.549575
39.35,-20.5820264571
16.05,-2.04713572054
20.7,-3.4353
9.7,-2.31428290722
9.55,-2.04841736049
31.0,-15.3476899714
10.4,-2.09352233443
1.45,0.0437583408705
10.25,-1.78686770499
2.15,-0.112007146148
22.6,-11.6655
30.85,-3.82002248571
4.1,-0.418118637298
1.7,-0.00371689666106
3.75,-0.418551758034
23.4,-12.0945
20.1,-1.5961
33.5,-18.8751575571
9.1,-1.74226994
29.45,-16.6277458286
3.4,-0.321451184293
11.7,-2.33702416671
24.5,-9.471
22.1,-9.13275495
21.5,-2.4222
1.6,0.0203981243989
17.05,5.09759391429
21.7,-1.22265
10.2,-1.09221649762
12.25,-2.52940420672
10.05,-3.03790849716
10.9,-3.98530432774
10.75,-3.46969247507
39.7,-20.9172942
20.3,-15.6087784286
3.85,-0.359038560208
22.7,-8.8968
7.8,-2.06876951712
4.35,-0.513856183884
5.55,-0.886926978302
4.7,-0.617545500748
7.65,-1.14813201888
38.15,-19.2922007143
16.65,6.08660297143
16.35,2.0196
18.05,-0.9009
17.75,6.18947732857
10.55,-2.05198762009
11.4,-1.15726640166
11.25,-1.84658192019
34.05,-21.1138601143
13.45,1.87467665
9.85,-2.31329868091
4.6,-0.466663869456
19.45,0.033
40.7,-26.9208606857
4.95,-0.654098957366
25.4,-7.26613045714
25.1,-8.231025
26.8,-18.4305
39.25,-20.2016628
26.5,-15.7282587
0.35,0.150539540803
17.65,-5.93198606786
17.35,-1.35508533061
17.45,-4.16676942
23.7,-8.2307434
11.2,-1.19663186852
11.05,-2.59207176695
11.9,-1.98842775235
11.75,-0.82212017381
36.75,-22.8110086286
18.45,-1.296075
10.35,-0.70230634282
4.85,-0.536187545027
12.35,3.52560699464
5.2,-0.870025753762
26.4,-14.8338838371
22.65,-9.4654989
41.6,-27.6054867
27.5,-12.8317874143
1.4,0.0451513393102
18.65,-0.623861051786
2.05,-0.0714597389008
18.35,2.79332214857
20.05,-5.10533253214
24.7,-9.8009835
4.55,-0.465183618829
19.75,-0.9691
11.55,-0.433578395774
12.4,-2.04923334943
13.55,-2.22442846607
31.25,-18.2923728429
38.75,-27.8374125857
15.75,-1.70681633571
10.85,-1.35807269194
5.1,-0.796158698936
5.45,-0.776258737091
2.75,-0.23736549759
27.1,-18.2181101143
28.8,-2.11718005714
28.5,-21.8823
6.85,-1.3678667105
19.65,-1.475925
19.35,-6.7159696102
21.05,-1.94558571429
2.35,-0.137298992608
20.75,-2.02026
12.05,-0.633683607237
12.9,-1.413643275
0.1,0.1892
5.35,-0.922573551704
5.7,-0.916125866982
22.8,-12.0714
25.7,-5.95012793571
12.2,0.0664392357993
21.65,-3.91545
20.35,-4.18788857143
21.75,-7.2204
12.55,-2.58615153261
13.4,-1.97066085268
0.4,0.153768991509
11.85,-2.7551056506
3.15,-0.257523805589
29.1,-13.3480271571
30.8,-21.6258060857
7.4,-1.21475350331
2.6,-0.209678462295
23.05,-7.81572198
27.7,-1.20074695714
13.2,-0.61241967398
13.9,1.93963710198
1.3,0.0646533914347
13.75,0.964504243421
1.95,-0.0552234949994
1.85,-0.0303839157103
5.85,-0.707709479385
6.2,-0.988165234061
30.4,-16.5513432857
30.1,-14.5671909429
14.5,-2.04033171122
31.8,-8.96735918571
33.85,-16.7563270286
31.5,-21.5241401571
22.35,-7.02106812
24.05,-7.76819264571
28.7,-15.7381700143
13.7,1.9616437
14.4,-0.518425193112
14.25,-0.268868394328
20.95,-3.912975
7.9,-1.7826325664
4.05,-0.428541362098
12.85,0.790610990278
8.1,-2.52953377542
6.1,-0.893322640609
6.8,-1.01638696746
37.8,-24.4573517571
23.65,-10.318
33.4,-20.3896680429
23.35,-12.77033802
25.05,-1.8843
2.85,-0.229679997539
14.2,-0.71214528
14.05,-2.14672514048
14.75,-0.91401912381
21.95,-0.973312214286
10.7,-4.15116078612
17.55,2.82824861786
19.95,5.76238944286
27.85,-14.4992401714
13.35,0.331891144133
6.35,-1.01423655827
6.7,-1.10960073555
8.5,-2.31930852597
0.45,0.168162396015
24.65,-11.3553
2.8,-0.205533638295
24.35,-10.928775
20.65,0.037125
14.7,-5.0534213819
14.55,-1.11906593333
16.9,-2.32349668571
15.4,-2.00394773464
16.6,5.5605
15.25,-3.1515015125
22.95,-8.3687956
40.55,-26.4656304
6.6,-1.04193413192
6.95,-1.37740535721
1.05,0.12745322504
33.75,-14.2445457
41.2,-23.1151055143
27.05,-18.0366270857
3.1,-0.21666878574
15.2,-2.51991452778
15.05,-5.9416445
17.9,-3.5453
15.9,-3.22517411633
17.6,6.34047008571
19.3,-2.0977
23.95,-7.78387995
5.8,-0.74434144622
7.2,-1.63407634091
8.15,-2.55055742133
5.95,-0.682503735488
24.9,1.57267015714
32.1,-18.749742
3.05,-0.206254048931
15.7,-1.30515
15.55,1.54240193571
18.9,-6.9728934
18.6,-3.9348243
23.5,-13.95075
