2.25,-0.049061878697
1.75,-0.00224183973816
2.0,-0.00033381958693
3.0,-0.0900030507869
4.0,-0.105968290377
5.0,-0.174727524813
0.75,0.068260746949
1.0,0.0605910148575
8.0,-0.302886995166
9.0,-0.818093623211
10.0,-0.749599126
11.0,-0.240775559302
12.0,-0.809932515441
13.0,-1.6833386625
14.0,-0.106987749
15.0,-2.30992986
16.0,0.0509783175
17.0,-3.63824967
18.0,2.36581714286
19.0,0.6576075
20.0,-0.23661
21.0,-1.49028
22.0,-6.7716022
23.0,-5.3209299
24.0,-10.1673
25.0,-0.47025
27.0,-5.91327
28.0,-7.7913
8.9,-0.938352880935
0.5,0.0675960819253
34.0,-11.28996
35.0,-12.09582198
6.0,-0.255683507059
8.75,-0.727347449665
7.0,-0.422375815777
15.6,3.31749584571
8.7,-1.22671544556
8.55,-0.745832244031
7.75,-0.563571278748
9.25,-0.940520595329
25.75,-7.72596198
7.05,-0.546233650221
30.55,0.6633
21.4,0.372834
3.5,-0.127518577692
21.35,-2.92116
27.45,-3.80886
15.4,1.705472505
12.1,-0.403699738095
22.5,-6.22423926667
9.2,-1.01175340252
9.9,-0.633369281264
9.95,-0.833690337511
0.7,0.0592471478445
9.75,-0.514452076875
15.25,-2.19200754667
7.3,-0.602485683531
13.5,-0.871377142308
0.3,0.059819434619
28.15,-4.32432
4.2,-0.077291072012
3.2,-0.129485794066
12.75,-0.182551226458
2.15,-0.0370983351622
28.45,-4.55895
23.5,-7.9497
20.7,0.94512
9.7,-0.667341443267
9.55,-1.12679773054
10.4,-1.69288416558
1.45,0.0283284855971
10.25,-1.02383195201
18.7,-0.576755168
22.6,-3.39372
4.1,-0.132843029812
1.7,-0.00261874159303
4.45,-0.0107308547792
20.1,-1.627065
23.1,-3.28831234286
9.35,-0.665291553929
29.45,-4.12038
11.7,-1.06760940809
22.1,-6.8331901
17.05,-0.903832966667
21.7,-2.7995
10.2,0.0134003506522
12.25,-1.442247895
10.05,-0.872830746901
10.9,-0.479622831875
10.75,-1.07999475528
23.3,-6.3109222
3.85,-0.116714258688
19.7,-4.24519333333
7.8,-0.487118634425
3.7,-0.141827570083
4.35,-0.0808814960725
5.55,-0.229904680262
26.45,-12.5070165
24.4,-7.3589967
7.9,-0.757250708033
32.4,-9.306
30.45,-5.43114
25.5,-6.48846
16.65,-1.8644967
16.35,1.396824
18.05,-1.17711
22.7,-2.14665
10.7,-1.22664782177
10.55,-0.691459218323
11.4,-1.91156290679
11.25,-1.05237468742
9.85,-1.49257412449
4.6,-0.116641084496
19.2,-0.2982377475
4.95,-0.153302263439
25.1,-2.38788
26.8,-3.26700198
3.65,-0.156913684906
0.35,0.0469949616444
17.65,-0.69498
17.35,-3.79908672
16.45,-1.934396925
23.7,-7.81245061667
18.75,-2.44445567143
11.05,-1.58813510151
11.9,-1.35231087881
11.75,-1.27369797819
18.45,-3.3994301
10.35,-1.26387244296
3.95,-0.124753380766
4.85,-0.286932186053
11.85,-1.13949385
5.2,-0.228904056647
26.4,-5.7156022
26.1,-5.87366901
21.65,-2.438535
27.5,-2.26314
1.15,0.049493809555
18.65,0.86855703
2.05,-0.00601415639804
18.35,0.1574694
20.05,1.3068
24.7,-11.5335066
19.75,0.90156
11.55,-0.908611242667
12.4,-1.07521369313
10.45,-1.2769664194
13.05,1.40966717692
23.25,-5.0061066
15.75,2.21745018
10.85,-1.633415058
5.1,-0.287665442662
5.45,-0.294164000883
3.75,-0.177719138596
28.8,-3.5706
3.9,-0.0957301129393
28.5,-9.35055
5.6,-0.301140820479
19.65,5.455889505
2.35,-0.0348419991233
19.35,0.858
21.05,4.30254
25.7,-2.76210066
12.2,-2.43292236579
20.75,-0.46305578
17.45,-1.41485256
12.05,-0.597021625962
12.9,-1.76602833
0.1,0.185130198
11.35,-1.3151787
5.35,-0.267857683389
5.7,-0.436073867934
21.1,-0.28248
29.8,-3.69072
29.5,1.29096198
25.25,-6.78414
20.9,-1.258092
20.65,0.72622
20.35,-0.251295
12.7,-0.760816321571
13.4,-2.3342226765
0.4,0.0548011532984
29.1,-0.33561
29.6,1.71863802
8.3,-0.72613892278
9.4,-0.776971308771
11.2,-2.22865982578
23.05,-5.63901195
27.7,-7.7913
22.75,-4.89522
13.9,-0.67002705
1.05,0.0587527096078
13.75,-0.1234976358
1.95,-0.00689464645924
1.85,-0.00222104345333
13.95,-0.955134418333
5.85,-0.296694611839
6.2,-0.439852561659
30.4,2.69676
14.5,-1.18270066588
3.6,-0.135032978361
22.65,-5.46410348
22.35,-2.61411241667
24.05,-6.76317675
13.7,-0.0608361769231
13.55,-1.59041666667
14.4,-2.28725916964
16.3,-2.23512357357
27.75,0.91129599
7.65,-0.711822927602
2.85,-0.093720918062
4.3,-0.131674735952
8.1,-0.587833300786
6.1,-0.461120264698
18.25,-0.5479386
6.45,-0.445366633157
6.8,-0.464239069068
23.65,-8.76513
28.1,-3.99168
23.35,-6.3307079
25.05,-7.45407666667
29.7,-4.45697802
14.2,-0.8058703125
14.05,-0.56228315
20.3,-1.711215
14.75,-0.143841341111
21.95,-2.5846425
13.2,-0.423650003333
19.55,-2.477376
20.95,3.80519296667
28.85,-5.841
13.35,-1.0635440475
6.7,-0.366116165644
9.5,-1.00879690672
0.45,0.0654422258048
24.65,-5.0193
2.8,-0.0812422072593
31.25,-9.98712
24.35,-4.349895
6.85,-0.291194490349
14.7,-2.29511104167
14.55,1.18203596923
16.9,-5.2866
0.55,0.0634013256336
16.6,3.58887375
18.3,-1.68464736
22.95,-4.2469559
13.85,-2.99301120119
6.6,-0.201681387862
6.95,-0.529945050433
1.3,0.0413602537687
25.35,-7.2468
16.7,-5.53211802
3.1,-0.0901046394041
26.75,-5.39649
15.05,-4.18745763333
17.9,-1.96287996667
15.9,-0.6310227
